Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
kit-colcha-cobre-leito-king-3-pecas-150-fios-matelado-dupla-face-estampado-italia-poa-fendi,Kit Colcha Cobre Leito King 3 Peças 150 Fios Matelado Dupla Face Estampado Itália Poá Fendi,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p>O Kit Cobre Leito Itália chegou para dar um novo charme ao seu quarto. O estampado Poá traz um toque clássico e atemporal à decoração, enquanto a dupla face oferece dois visuais em um só produto, perfeito para quem gosta de renovar o ambiente sem precisar trocar a roupa de cama.</p>
<p><br></p>
<p><strong>Atenção:</strong> As cores do produto podem sofrer pequenas variações devido à configuração da tela do seu dispositivo.</p>
<p><br></p>
<h2><strong>Medidas</strong></h2>
<p><strong>Colcha Dupla Face:</strong> 2,50m x 2,70m</p>
<p><strong>Porta Travesseiros:</strong> 2 unidades de 50cm x 70cm</p>
<p><br></p>
<h2><strong>Composição</strong></h2>
<p>Tecido: 100% Poliéster de alta qualidade</p>
<p><br></p>
<h2><strong>Destaques do Produto</strong></h2>
<p><strong>Fácil Manutenção:</strong> O tecido de poliéster é resistente, de secagem rápida e suporta lavagens frequentes sem perder a forma ou a cor.</p>
<p><strong>Dupla Face Versátil:</strong> Dois visuais em um único produto</p>
<p><strong>Matelado Ultrassônico Soldado:</strong> Processo inovador que utiliza calor e pressão para unir as camadas de tecido sem costura, garantindo um acabamento uniforme, moderno e mais resistente.</p>
<p><br></p>
<h2><strong>Ideal Para</strong></h2>
<p>Quem busca uma decoração de quarto elegante e versátil.</p>
<p>Pessoas que valorizam a durabilidade e a facilidade de manutenção dos tecidos.</p>
<p>Presentes especiais para casamentos, aniversários ou qualquer ocasião que mereça um toque especial.</p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586258738_711,0.0,,0,deny,manual,119.00,179.90,true,true,,,,,1777586258738/8,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-king-3-pecas-italia-150-fios-poa-dupla-face-fendi-250x270-cm-69ebc6d4a9f35-large.png?v=1777586262,1,"",false,,,,kg,,,active
kit-colcha-cobre-leito-king-3-pecas-150-fios-matelado-dupla-face-estampado-italia-poa-fendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-king-3-pecas-italia-150-fios-poa-dupla-face-fendi-682771a01850f-large.png?v=1777586262,2,"",,,,,,,,
kit-colcha-cobre-leito-king-3-pecas-150-fios-matelado-dupla-face-estampado-italia-poa-rosa,Kit Colcha Cobre Leito King 3 Peças 150 Fios Matelado Dupla Face Estampado Itália Poá Rosa,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p>O Kit Cobre Leito Itália chegou para dar um novo charme ao seu quarto. O estampado Poá traz um toque clássico e atemporal à decoração, enquanto a dupla face oferece dois visuais em um só produto, perfeito para quem gosta de renovar o ambiente sem precisar trocar a roupa de cama.</p>
<p><br></p>
<p><strong>Atenção:</strong> As cores do produto podem sofrer pequenas variações devido à configuração da tela do seu dispositivo.</p>
<p><br></p>
<h2><strong>Medidas</strong></h2>
<p><strong>Colcha Dupla Face:</strong> 2,50m x 2,70m</p>
<p><strong>Porta Travesseiros:</strong> 2 unidades de 50cm x 70cm</p>
<p><br></p>
<h2><strong>Composição</strong></h2>
<p>Tecido: 100% Poliéster de alta qualidade</p>
<p><br></p>
<h2><strong>Destaques do Produto</strong></h2>
<p><strong>Fácil Manutenção:</strong> O tecido de poliéster é resistente, de secagem rápida e suporta lavagens frequentes sem perder a forma ou a cor.</p>
<p><strong>Dupla Face Versátil:</strong> Dois visuais em um único produto</p>
<p><strong>Matelado Ultrassônico Soldado:</strong> Processo inovador que utiliza calor e pressão para unir as camadas de tecido sem costura, garantindo um acabamento uniforme, moderno e mais resistente.</p>
<p><br></p>
<h2><strong>Ideal Para</strong></h2>
<p>Quem busca uma decoração de quarto elegante e versátil.</p>
<p>Pessoas que valorizam a durabilidade e a facilidade de manutenção dos tecidos.</p>
<p>Presentes especiais para casamentos, aniversários ou qualquer ocasião que mereça um toque especial.</p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586350422_164,0.0,,0,deny,manual,119.00,179.90,true,true,,,,,1777586350422/526,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-king-3-pecas-italia-150-fios-poa-dupla-face-rosa-250x270-cm-69ebc78324408-large.png?v=1777586352,1,"",false,,,,kg,,,active
kit-colcha-cobre-leito-king-3-pecas-150-fios-matelado-dupla-face-estampado-italia-poa-rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-king-3-pecas-italia-150-fios-poa-dupla-face-rosa-68277199bc2cc-large.png?v=1777586352,2,"",,,,,,,,
kit-colcha-cobre-leito-king-3-pecas-150-fios-matelado-dupla-face-estampado-italia-poa-verde,Kit Colcha Cobre Leito King 3 Peças 150 Fios Matelado Dupla Face Estampado Itália Poá Verde,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p>O Kit Cobre Leito Itália chegou para dar um novo charme ao seu quarto. O estampado Poá traz um toque clássico e atemporal à decoração, enquanto a dupla face oferece dois visuais em um só produto, perfeito para quem gosta de renovar o ambiente sem precisar trocar a roupa de cama.</p>
<p><br></p>
<p><strong>Atenção:</strong> As cores do produto podem sofrer pequenas variações devido à configuração da tela do seu dispositivo.</p>
<p><br></p>
<h2><strong>Medidas</strong></h2>
<p><strong>Colcha Dupla Face:</strong> 2,50m x 2,70m</p>
<p><strong>Porta Travesseiros:</strong> 2 unidades de 50cm x 70cm</p>
<p><br></p>
<h2><strong>Composição</strong></h2>
<p>Tecido: 100% Poliéster de alta qualidade</p>
<p><br></p>
<h2><strong>Destaques do Produto</strong></h2>
<p><strong>Fácil Manutenção:</strong> O tecido de poliéster é resistente, de secagem rápida e suporta lavagens frequentes sem perder a forma ou a cor.</p>
<p><strong>Dupla Face Versátil:</strong> Dois visuais em um único produto</p>
<p><strong>Matelado Ultrassônico Soldado:</strong> Processo inovador que utiliza calor e pressão para unir as camadas de tecido sem costura, garantindo um acabamento uniforme, moderno e mais resistente.</p>
<p><br></p>
<h2><strong>Ideal Para</strong></h2>
<p>Quem busca uma decoração de quarto elegante e versátil.</p>
<p>Pessoas que valorizam a durabilidade e a facilidade de manutenção dos tecidos.</p>
<p>Presentes especiais para casamentos, aniversários ou qualquer ocasião que mereça um toque especial.</p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586264970_849,0.0,,0,deny,manual,119.00,179.90,true,true,,,,,1777586264970/182,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-king-3-pecas-italia-150-fios-poa-dupla-face-verde-250x270-cm-69ebb460b70b1-large.png?v=1777586267,1,"",false,,,,kg,,,active
kit-colcha-cobre-leito-king-3-pecas-150-fios-matelado-dupla-face-estampado-italia-poa-verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-king-3-pecas-italia-150-fios-poa-dupla-face-verde-68277199bcd1c-large.png?v=1777586267,2,"",,,,,,,,
kit-colcha-cobre-leito-king-3-pecas-dupla-face-estampado-150-fios-italia-arabesco,Kit Colcha Cobre Leito King 3 Peças Dupla Face Estampado 150 Fios Itália Arabesco,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p>Os pequenos detalhes fazem a diferença em nossos lares. As colchas/Cobre Leitos também são itens de decoração, e são peças para transformar seu quarto em um ambiente ainda mais aconchegante para seu dia dia. Pensando nisso as colchas/cobre leitos bouti Italia Dupla Face e suas estampas modernas foram desenvolvidas para deixar sua decoração ainda mais incrível.</p>
<p><br></p>
<p>Produto composto por:</p>
<p>1 Colcha 2,50 x 2,70 cm</p>
<p>2 Porta travesseiro 50 x 70 cm</p>
<p><br></p>
<p class=""ql-align-justify"">Composição:</p>
<p class=""ql-align-justify"">Tecido externo: 100% Poliéster</p>
<p class=""ql-align-justify"">Enchimento: 100% Poliéster</p>
<p><br></p>
<p>Sobre a Casa Hoenning:</p>
<p>Somos especializados em enxovais para sua casa.</p>
<p>Produtos que proporcionam sofisticação, conforto e bem-estar à um preço justo.</p>
<p>Compra segura e entrega rápida.</p>
<p>Garantia de 30 dias.</p>
<p><br></p>
<p><br></p>
<p class=""ql-align-justify"">Tamanhos disponiveis:</p>
<p class=""ql-align-justify""><strong>SOLTEIRO</strong></p>
<p class=""ql-align-justify""> 01 Colcha 1,60 x 2,20cm</p>
<p class=""ql-align-justify"">01 Porta Travesseiro 50 x 70cm</p>
<p class=""ql-align-justify""><strong>CASAL</strong></p>
<p class=""ql-align-justify"">01 Colcha 2,10 x 2,30cm</p>
<p class=""ql-align-justify"">02 Porta Travesseiro 50x70cm</p>
<p class=""ql-align-justify""><strong>QUEEN</strong></p>
<p class=""ql-align-justify"">01 Colcha 2,30 x 2,50cm</p>
<p>02 Porta Travesseiro 50x70cm</p>
<p class=""ql-align-justify""><strong>KING</strong></p>
<p class=""ql-align-justify"">01 Colcha 2,50 x 2,70cm</p>
<p class=""ql-align-justify"">02 Porta Travesseiro 50x70cm</p>
<p><br></p>
<p>Lavagem: Para aumentar a vida útil de produtos têxteis é fundamental seguir rigidamente as instruções de lavagem indicadas na etiqueta.</p>
<p><br></p>
<p>As fotos são ilustrativas, podendo haver variações de cor por diversos motivos como navegador, resolução de monitor, fabricação, partida do tecido, etc ...</p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586314832_72,0.0,,0,deny,manual,119.00,179.90,true,true,,,,,1777586314832/283,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-cobre-leito-colcha-king-3pc-dupla-face-150-fios-italia-arabesco-250x270cm-69eb957547540-large.png?v=1777586317,1,"",false,,,,kg,,,active
kit-colcha-cobre-leito-king-3-pecas-dupla-face-estampado-150-fios-italia-arabesco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-cobre-leito-colcha-king-3pc-dupla-face-150-fios-italia-arabesco-67a3aa839f2f8-large.png?v=1777586317,2,"",,,,,,,,
kit-colcha-cobre-leito-king-3-pecas-italia-150-fios-grid-dupla-face-grafite-250x270-cm,Kit Colcha Cobre Leito King 3 Peças Itália 150 Fios Grid Dupla Face Grafite 250x270 cm,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p><strong>Conforto, praticidade e estilo para seu quarto!</strong></p>
<p>O <strong>Kit Colcha Itália Grid</strong> é ideal para quem busca um toque sofisticado e moderno na decoração. Confeccionado em tecido 150 fios, possui toque macio e acabamento de qualidade. O modelo <strong>dupla face</strong> permite variar o visual com facilidade, oferecendo versatilidade para o dia a dia.</p>
<p><strong>-Disponível nos tamanhos:</strong> Solteiro, Casal, Queen e King</p>
<p><strong>-Cores disponíveis:</strong> 4 opções elegantes para combinar com seu ambiente</p>
<p><strong>Conteúdo do kit:</strong></p>
<ul>
<li>1 Colcha dupla face 250x270 cm</li>
<li>2 Porta-travesseiros 50x70 cm</li>
<li><br></li>
<li>Composição:</li>
<li>Tecido externo: 100% Poliéster</li>
<li>Enchimento: 100% Poliéster</li>
</ul>
<p>Renove sua cama com beleza e conforto. Escolha sua cor e tamanho preferido e transforme seu quarto!</p>
<p><br></p>
<p>Sobre a Casa Hoenning:</p>
<p>Somos especializados em enxovais para sua casa.</p>
<p>Produtos que proporcionam sofisticação, conforto e bem-estar à um preço justo.</p>
<p>Compra segura e entrega rápida.</p>
<p>Garantia de 30 dias.</p>
<p><br></p>
<p><br></p>
<p class=""ql-align-justify"">Tamanhos disponiveis: CADA ANÚNCIO POSSUI O TAMANHO DESCRITO NO TITULO.</p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586397772_969,0.0,,0,deny,manual,119.00,179.90,true,true,,,,,1777586397772/768,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-king-3-pecas-italia-150-fios-grid-dupla-face-grafite-250x270-cm-69ebc815ed27f-large.png?v=1777586399,1,"",false,,,,kg,,,active
kit-colcha-cobre-leito-king-3-pecas-italia-150-fios-grid-dupla-face-grafite-250x270-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-king-3-pecas-italia-150-fios-grid-dupla-face-grafite-6827753a03b39-large.png?v=1777586399,2,"",,,,,,,,
kit-colcha-cobre-leito-king-3-pecas-italia-150-fios-grid-dupla-face-verde-250x270-cm,Kit Colcha Cobre Leito King 3 Peças Itália 150 Fios Grid Dupla Face Verde 250x270 cm,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p><strong>Conforto, praticidade e estilo para seu quarto!</strong></p>
<p>O <strong>Kit Colcha Itália Grid</strong> é ideal para quem busca um toque sofisticado e moderno na decoração. Confeccionado em tecido 150 fios, possui toque macio e acabamento de qualidade. O modelo <strong>dupla face</strong> permite variar o visual com facilidade, oferecendo versatilidade para o dia a dia.</p>
<p><strong>-Disponível nos tamanhos:</strong> Solteiro, Casal, Queen e King</p>
<p><strong>-Cores disponíveis:</strong> 4 opções elegantes para combinar com seu ambiente</p>
<p><strong>Conteúdo do kit:</strong></p>
<ul>
<li>1 Colcha dupla face 250x270 cm</li>
<li>2 Porta-travesseiros 50x70 cm</li>
<li><br></li>
<li>Composição:</li>
<li>Tecido externo: 100% Poliéster</li>
<li>Enchimento: 100% Poliéster</li>
</ul>
<p>Renove sua cama com beleza e conforto. Escolha sua cor e tamanho preferido e transforme seu quarto!</p>
<p><br></p>
<p>Sobre a Casa Hoenning:</p>
<p>Somos especializados em enxovais para sua casa.</p>
<p>Produtos que proporcionam sofisticação, conforto e bem-estar à um preço justo.</p>
<p>Compra segura e entrega rápida.</p>
<p>Garantia de 30 dias.</p>
<p><br></p>
<p><br></p>
<p class=""ql-align-justify"">Tamanhos disponiveis: CADA ANÚNCIO POSSUI O TAMANHO DESCRITO NO TITULO.</p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586403605_705,0.0,,0,deny,manual,119.00,179.90,true,true,,,,,1777586403605/958,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-king-3-pecas-italia-150-fios-grid-dupla-face-verde-250x270-cm-69ebb5f9e0dbb-large.png?v=1777586406,1,"",false,,,,kg,,,active
kit-colcha-cobre-leito-king-3-pecas-italia-150-fios-grid-dupla-face-verde-250x270-cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-king-3-pecas-italia-150-fios-grid-dupla-face-verde-68277c2a2c931-large.png?v=1777586406,2,"",,,,,,,,
kit-colcha-cobre-leito-king-3pc-estampada-italia-150-fios-dupla-face-flora-270x250cm,Kit Colcha Cobre Leito King 3Pç Estampada Itália 150 Fios Dupla Face Flora 270x250cm,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p><strong>Dê um novo visual ao seu quarto com o Kit Colcha Itália!</strong><br>Com 6 estampas exclusivas e modernas, essa colcha é perfeita para quem busca praticidade, beleza e conforto no dia a dia. Seu tecido em 150 Fios  oferece leveza, fácil manutenção e secagem rápida   ideal para a rotina.</p> <p><strong>-Destaques do produto:</strong></p> <ul>
<li><p>Estampas variadas para todos os gostos</p></li> <li><p>Modelo <strong>dupla face</strong>: dois estilos em uma única peça</p></li> <li><p>Toque macio e acabamento de qualidade</p></li>
</ul> <p><strong>-Disponível nos tamanhos:</strong> Solteiro, Casal, Queen e King<br><strong>-6 estampas diferentes</strong> para você escolher a que mais combina com sua decoração!</p> <p><strong>Conteúdo do kit (King):</strong></p> <ul>
<li><p>1 Colcha dupla face 250x270 cm</p></li> <li><p>2 Porta-travesseiro estampado 50x70 cm<br><br><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Composição:<br></span><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Tecido externo: 100% Poliéster<br></span><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Enchimento: 100% Poliéster</span></p></li>
</ul> <p>Renove sua cama com um toque de estilo e praticidade. Escolha já a sua estampa favorita!<br><br><br></p> <p><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Sobre a Casa Hoenning:</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Somos especializados em enxovais para sua casa.</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Produtos que proporcionam sofisticação, conforto e bem-estar à um preço justo.</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Compra segura e entrega rápida.</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Garantia de 30 dias.<br><br><br></span></p> <p class=""MsoNormal"" style=""text-align: justify;""><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Tamanhos disponiveis: CADA ANÚNCIO POSSUI O TAMANHO DESCRITO NO TITULO.</span></p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586338705_665,0.0,,0,deny,manual,119.00,179.90,true,true,,,,,1777586338705/635,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-king-3pc-estampada-italia-150-fios-dupla-face-flora-270x250cm-69eba64e4afb0-large.png?v=1777586341,1,"",false,,,,kg,,,active
kit-colcha-cobre-leito-king-3pc-estampada-italia-150-fios-dupla-face-flora-270x250cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-king-3pc-estampada-italia-150-fios-dupla-face-flora-6827691788bbe-large.png?v=1777586341,2,"",,,,,,,,
kit-colcha-cobre-leito-king-3pc-estampada-italia-150-fios-dupla-face-natura,Kit Colcha Cobre Leito King 3Pç Estampada Itália 150 Fios Dupla Face Natura,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p><strong>Dê um novo visual ao seu quarto com o Kit Colcha Itália!</strong><br>Com 6 estampas exclusivas e modernas, essa colcha é perfeita para quem busca praticidade, beleza e conforto no dia a dia. Seu tecido em 150 Fios  oferece leveza, fácil manutenção e secagem rápida   ideal para a rotina.</p> <p><strong>-Destaques do produto:</strong></p> <ul>
<li><p>Estampas variadas para todos os gostos</p></li> <li><p>Modelo <strong>dupla face</strong>: dois estilos em uma única peça</p></li> <li><p>Toque macio e acabamento de qualidade</p></li>
</ul> <p><strong>-Disponível nos tamanhos:</strong> Solteiro, Casal, Queen e King<br><strong>-6 estampas diferentes</strong> para você escolher a que mais combina com sua decoração!</p> <p><strong>Conteúdo do kit (King):</strong></p> <ul>
<li><p>1 Colcha dupla face 250x270 cm</p></li> <li><p>2 Porta-travesseiro estampado 50x70 cm<br><br><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Composição:<br></span><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Tecido externo: 100% Poliéster<br></span><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Enchimento: 100% Poliéster</span></p></li>
</ul> <p>Renove sua cama com um toque de estilo e praticidade. Escolha já a sua estampa favorita!<br><br><br></p> <p><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Sobre a Casa Hoenning:</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Somos especializados em enxovais para sua casa.</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Produtos que proporcionam sofisticação, conforto e bem-estar à um preço justo.</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Compra segura e entrega rápida.</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Garantia de 30 dias.<br><br><br></span></p> <p class=""MsoNormal"" style=""text-align: justify;""><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Tamanhos disponiveis: CADA ANÚNCIO POSSUI O TAMANHO DESCRITO NO TITULO.</span></p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586428549_39,0.0,,0,deny,manual,0.00,,true,true,,,,,1777586428549/58,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-king-3pc-estampada-italia-150-fios-dupla-face-natura-69eb819e6f17d-large.png?v=1777586431,1,"",false,,,,kg,,,active
kit-colcha-cobre-leito-king-3pc-estampada-italia-150-fios-dupla-face-natura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-king-3pc-estampada-italia-150-fios-dupla-face-natura-682769111bad2-large.png?v=1777586431,2,"",,,,,,,,
kit-colcha-cobre-leito-king-3pc-estampada-italia-150-fios-dupla-face-rami-270x250cm,Kit Colcha Cobre Leito King 3Pç Estampada Itália 150 Fios Dupla Face Rami 270x250cm,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p><strong>Dê um novo visual ao seu quarto com o Kit Colcha Itália!</strong><br>Com 6 estampas exclusivas e modernas, essa colcha é perfeita para quem busca praticidade, beleza e conforto no dia a dia. Seu tecido em 150 Fios  oferece leveza, fácil manutenção e secagem rápida   ideal para a rotina.</p> <p><strong>-Destaques do produto:</strong></p> <ul>
<li><p>Estampas variadas para todos os gostos</p></li> <li><p>Modelo <strong>dupla face</strong>: dois estilos em uma única peça</p></li> <li><p>Toque macio e acabamento de qualidade</p></li>
</ul> <p><strong>-Disponível nos tamanhos:</strong> Solteiro, Casal, Queen e King<br><strong>-6 estampas diferentes</strong> para você escolher a que mais combina com sua decoração!</p> <p><strong>Conteúdo do kit (King):</strong></p> <ul>
<li><p>1 Colcha dupla face 250x270 cm</p></li> <li><p>2 Porta-travesseiro estampado 50x70 cm<br><br><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Composição:<br></span><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Tecido externo: 100% Poliéster<br></span><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Enchimento: 100% Poliéster</span></p></li>
</ul> <p>Renove sua cama com um toque de estilo e praticidade. Escolha já a sua estampa favorita!<br><br><br></p> <p><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Sobre a Casa Hoenning:</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Somos especializados em enxovais para sua casa.</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Produtos que proporcionam sofisticação, conforto e bem-estar à um preço justo.</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Compra segura e entrega rápida.</span><br style=""font-family: Arial, sans-serif;""><span style=""font-size: 10pt; text-align: justify; font-family: Arial, sans-serif;"">Garantia de 30 dias.<br><br><br></span></p> <p class=""MsoNormal"" style=""text-align: justify;""><span style='font-size: 10pt; font-family: Arial, ""sans-serif"";'>Tamanhos disponiveis: CADA ANÚNCIO POSSUI O TAMANHO DESCRITO NO TITULO.</span></p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586182817_899,0.0,,0,deny,manual,0.00,,true,true,,,,,1777586182817/768,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-king-3pc-estampada-italia-150-fios-dupla-face-rami-270x250cm-69eba51c597c4-large.png?v=1777586185,1,"",false,,,,kg,,,active
kit-colcha-cobre-leito-king-3pc-estampada-italia-150-fios-dupla-face-rami-270x250cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-king-3pc-estampada-italia-150-fios-dupla-face-rami-6827691d1848d-large.png?v=1777586185,2,"",,,,,,,,
kit-colcha-cobre-leito-queen-3-pecas-150-fios-matelado-dupla-face-estampado-italia-poa-fendi,Kit Colcha Cobre Leito Queen 3 Peças 150 Fios Matelado Dupla Face Estampado Itália Poá Fendi,"<div class=""theme-title"">
                            Descrição do produto
                        </div> <div class=""-content editor-theme product-description"">
<p>O Kit Cobre Leito Itália chegou para dar um novo charme ao seu quarto. O estampado Poá traz um toque clássico e atemporal à decoração, enquanto a dupla face oferece dois visuais em um só produto, perfeito para quem gosta de renovar o ambiente sem precisar trocar a roupa de cama.</p>
<p><br></p>
<p><strong>Atenção:</strong> As cores do produto podem sofrer pequenas variações devido à configuração da tela do seu dispositivo.</p>
<p><br></p>
<h2><strong>Medidas</strong></h2>
<p><strong>Colcha Dupla Face:</strong> 2,30m x 2,50m</p>
<p><strong>Porta Travesseiros:</strong> 2 unidades de 50cm x 70cm</p>
<p><br></p>
<h2><strong>Composição</strong></h2>
<p>Tecido: 100% Poliéster de alta qualidade</p>
<p><br></p>
<h2><strong>Destaques do Produto</strong></h2>
<p><strong>Fácil Manutenção:</strong> O tecido de poliéster é resistente, de secagem rápida e suporta lavagens frequentes sem perder a forma ou a cor.</p>
<p><strong>Dupla Face Versátil:</strong> Dois visuais em um único produto</p>
<p><strong>Matelado Ultrassônico Soldado:</strong> Processo inovador que utiliza calor e pressão para unir as camadas de tecido sem costura, garantindo um acabamento uniforme, moderno e mais resistente.</p>
<p><br></p>
<h2><strong>Ideal Para</strong></h2>
<p>Quem busca uma decoração de quarto elegante e versátil.</p>
<p>Pessoas que valorizam a durabilidade e a facilidade de manutenção dos tecidos.</p>
<p>Presentes especiais para casamentos, aniversários ou qualquer ocasião que mereça um toque especial.</p>
</div>",Minha loja,,"","",true,Title,Default Title,,,,,,,,SKU_1777586320765_444,0.0,,0,deny,manual,109.00,169.90,true,true,,,,,1777586320765/949,https://cdn.shopify.com/s/files/1/0818/1540/4758/files/kit-colcha-cobre-leito-queen-3-pecas-italia-150-fios-poa-dupla-face-fendi-230x250-cm-69ebc6e162977-large.png?v=1777586323,1,"",false,,,,kg,,,active
